57975.000000 	 h41083c2:3 	 5.263923  	 3 	 5.263923  	 3 
57975.000000 	 h44011c1:3 	 10.174880  	 5 	 10.174880  	 5 
57975.000000 	 h16838c1:3 	 17.585051  	 8 	 17.585051  	 8 
57975.000000 	 h26973c1:3 	 8.510839  	 5 	 8.510839  	 5 
57975.000000 	 h38154c1:3 	 15.722159  	 8 	 17.227763  	 9 
57975.000000 	 h2271c2:3 	 8.387283  	 5 	 9.135304  	 6 
57975.000000 	 h12133c1:3 	 1.067338  	 1 	 1.067338  	 1 
57975.000000 	 h71987c1:3 	 15.631905  	 8 	 17.161233  	 9 
57975.000000 	 h36787c1:3 	 15.737178  	 8 	 17.445405  	 9 
57975.000000 	 randUni924:1 	 15.490541  	 8 	 17.043730  	 9 
57975.000000 	 h51461c1:1 	 17.311981  	 8 	 18.806435  	 9 
57975.000000 	 randUni10099:1 	 8.410465  	 5 	 9.160027  	 6 
57975.000000 	 h53877c1:3 	 4.496440  	 2 	 4.496440  	 2 
57975.000000 	 h74725c1:3 	 6.889099  	 3 	 6.889099  	 3 
57975.000000 	 h59948c2:3 	 15.676442  	 8 	 17.336883  	 9 
57975.000000 	 h44857c1:3 	 8.078116  	 5 	 8.745629  	 6 
57975.000000 	 h62881c1:3 	 13.914962  	 8 	 15.224762  	 9 
57975.000000 	 carIn7170:1 	 6.112300  	 3 	 6.112300  	 3 
57975.000000 	 randUni15979:1 	 17.453371  	 8 	 18.982134  	 9 
57975.000000 	 h61035c1:3 	 16.760081  	 8 	 18.343971  	 9 
57975.000000 	 h30144c1:3 	 2.564229  	 2 	 2.564229  	 2 
57975.000000 	 h58490c1:3 	 9.782770  	 5 	 9.782770  	 5 
57975.000000 	 h8068c2:3 	 7.437111  	 4 	 7.437111  	 4 
57975.000000 	 h69056c1:3 	 10.519230  	 5 	 10.519230  	 5 
57975.000000 	 h31852c1:3 	 16.204177  	 8 	 17.754281  	 9 
57975.000000 	 AVL---_J2_42 	 12.277858  	 5 	 12.947751  	 6 
57975.000000 	 h26224c1:3 	 5.237061  	 3 	 5.237061  	 3 
57975.000000 	 h2478c1:3 	 15.847813  	 7 	 17.551248  	 8 
57975.000000 	 h54647c2:3 	 18.117187  	 8 	 19.703880  	 9 
57975.000000 	 h49814c1:3 	 6.061304  	 3 	 6.061304  	 3 
57975.000000 	 h69766c1:3 	 17.852757  	 8 	 19.418830  	 9 
57975.000000 	 h7034c1:3 	 5.041073  	 3 	 5.041073  	 3 
57975.000000 	 h34725c1:3 	 16.504058  	 7 	 18.313252  	 8 
57975.000000 	 h40708c1:3 	 15.481285  	 8 	 17.098332  	 9 
57975.000000 	 h15369c1:3 	 7.549957  	 2 	 7.549957  	 2 
57975.000000 	 h10148c1:3 	 3.494389  	 2 	 3.494389  	 2 
57975.000000 	 randUni20115:1 	 16.977308  	 8 	 18.447217  	 9 
57990.000000 	 h40708c1:3 	 16.324420  	 8 	 17.845725  	 9 
57990.000000 	 h67478c1:3 	 21.072098  	 8 	 23.023818  	 9 
57990.000000 	 h15369c1:3 	 7.223708  	 2 	 7.223708  	 2 
57990.000000 	 h8068c2:3 	 3.938508  	 2 	 3.938508  	 2 
57990.000000 	 h2271c2:3 	 20.172565  	 11 	 21.726248  	 13 
57990.000000 	 h29975c1:3 	 19.657936  	 11 	 21.214919  	 13 
57990.000000 	 h16838c1:3 	 17.726866  	 8 	 19.235450  	 9 
57990.000000 	 h36787c1:3 	 16.526209  	 8 	 18.291241  	 9 
57990.000000 	 h31852c1:3 	 18.755522  	 9 	 18.755522  	 9 
57990.000000 	 carIn7170:1 	 20.863982  	 11 	 23.168126  	 13 
57990.000000 	 h7034c1:3 	 4.788107  	 3 	 4.788107  	 3 
57990.000000 	 h61035c1:3 	 17.299934  	 8 	 19.088937  	 9 
57990.000000 	 h32435c1:3 	 13.429404  	 6 	 13.429404  	 6 
57990.000000 	 h71987c1:3 	 16.287522  	 8 	 17.769438  	 9 
57990.000000 	 h58490c1:3 	 19.292187  	 11 	 21.113816  	 13 
57990.000000 	 h53845c1:3 	 12.403621  	 6 	 13.457592  	 7 
57990.000000 	 randUni924:1 	 16.290542  	 8 	 17.762719  	 9 
57990.000000 	 h43921c1:3 	 3.972487  	 2 	 3.972487  	 2 
57990.000000 	 h26973c1:3 	 2.212601  	 1 	 2.212601  	 1 
57990.000000 	 h74725c1:3 	 13.550808  	 6 	 13.550808  	 6 
57990.000000 	 h53877c1:3 	 4.581212  	 2 	 4.581212  	 2 
57990.000000 	 h49814c1:3 	 22.286084  	 12 	 23.341749  	 13 
57990.000000 	 carIn6733:1 	 21.819968  	 11 	 24.077616  	 13 
57990.000000 	 h65858c1:3 	 7.565023  	 4 	 8.261260  	 5 
57990.000000 	 AVL---_8_42 	 18.693987  	 11 	 20.415145  	 13 
57990.000000 	 randUni20115:1 	 17.455617  	 8 	 19.230930  	 9 
57990.000000 	 h62881c1:3 	 14.885286  	 8 	 16.387217  	 9 
57990.000000 	 h69766c1:3 	 20.406674  	 8 	 22.352916  	 9 
57990.000000 	 h44011c1:3 	 19.416793  	 11 	 21.178946  	 13 
57990.000000 	 h12133c1:3 	 5.789245  	 4 	 5.789245  	 4 
57990.000000 	 h2478c1:3 	 18.062114  	 8 	 19.791176  	 9 
57990.000000 	 h55444c1:3 	 8.249857  	 4 	 8.249857  	 4 
57990.000000 	 h11117c1:3 	 14.216777  	 6 	 14.216777  	 6 
57990.000000 	 h71872c1:3 	 19.214878  	 11 	 21.077853  	 13 
57990.000000 	 h10148c1:3 	 2.238511  	 1 	 2.238511  	 1 
57990.000000 	 AVL---_12_42 	 18.539572  	 8 	 20.325903  	 9 
57990.000000 	 h33051c1:3 	 6.058076  	 3 	 6.058076  	 3 
57990.000000 	 h30144c1:3 	 8.843220  	 5 	 8.843220  	 5 
57990.000000 	 randUni15979:1 	 19.786153  	 8 	 21.686569  	 9 
57990.000000 	 h68036c1:3 	 12.993054  	 8 	 14.115284  	 9 
57990.000000 	 h54647c2:3 	 20.726707  	 8 	 22.673723  	 9 
57990.000000 	 h69056c1:3 	 20.340044  	 11 	 22.187002  	 13 
